Item #,Description,Bottle Size,Vintage,Vendor,Case Size,Pack Qty,Unit Price,Pack Price,Case Price,Current Inventory On Hand,Item Unit Cost,Item Case Cost,UPC data
4411,SANTA MARIA LA PALMA ARAGOSTA ROSATO,750ML,,IVJA,12,1,11.99,0,0,1,8,96,1487006549
11399,SANTA MARINA PINOT GRIGIO,1.5L,,ALAL,6,1,11.99,0,0,19,8.33,49.98,39383006323
11398,SANTA MARINA PINOT GRIGIO,750ML,,ALAL,12,1,10.49,0,0,37,5.5625,66.75,39383006309
15569,SANT ANTONIO VALPOLICELLA NANFRE,750ML,,WBWB,12,1,14.99,0,0,9,10,120,832841820857
14724,SANT ARTURO MONTEPULCIANO D'ABRUZZO,750ML,,DOZORTSEV AND SONS ENTERPRISES LTD,12,1,9.49,0,0,8,6.25,75,8005644038497
14725,SANT ARTURO VERMENTINO TOSCANA,750ML,,DOZORTSEV AND SONS ENTERPRISES LTD,12,1,13.99,0,0,9,9,108,8032927151123
14072,SAPPORO 24OZ,20OZ,,SHORE,12,1,3.29,0,0,0,2.3,27.6,87975026501
14551,SARACCO MOSCATO D'ASTI,750ML,,FYFY,12,1,17.99,0,0,3,12.09,145.08,748789705012
15779,SAUZA HORNITOS PLATA,375ML,,JJJA,12,1,22.69,0,0,2,16.19,194.28,80686835318
15769,SAUZA HORNITOS REPOSADO,375ML,,JJJA,12,1,22.69,0,0,2,16.19,194.28,80686835035
11829,SAUZA HORNITOS TEQUILA PLATA,750ML,,ALAL,12,1,32.99,0,0,10,26.49,317.88,80686835325
14156,SAUZA HORNITOS TEQUILA REPOSADO,1.75L,,FLAL,6,1,54.99,0,0,3,44.09,264.54,80686835059
8298,SAUZA HORNITOS TEQUILA REPOSADO,750ML,,ALAL,12,1,32.99,0,0,24,26.49,317.88,80686835028
15548,SAVAGE & COOK CASK FINISH BOURBON,750ML,,GAGA,6,1,29.99,0,0,6,15,90,869251000302
15549,SAVAGE & COOK HOWLING MOB BIB BOURBON,750ML,,GAGA,6,1,51.99,0,0,4,15,90,850051077618
15550,SAVAGE & COOK MANHATTAN PROJECT BOURBON,750ML,,GAGA,6,1,16.99,0,0,1,15,90,850002707557
14620,SAZERAC 6YR OLD RYE,750ML,,RERR,6,1,28.99,0,0,2,22.4917,134.95,88004139940
15570,SCAIA BIANCO WHITE WINE,750ML,,WBWB,12,1,15.99,0,0,8,10.6667,128,832841820406
15571,SCAIA ROSATO ROSE WINE,750ML,,WBWB,12,1,15.99,0,0,9,10.6667,128,832841823001
13520,SCHAEFER 30 PACK,12OZ,,RPRP,30,30,0,0,18.99,60,0.5667,17,72480024166
14451,SCHLAFLY  PUMPKIN ALE 6PK NR,12OZ,,REMARKABLE,24,6,0,12.99,50.99,0,1.8813,45.15,737530060128
14451,SCHLAFLY  PUMPKIN ALE 6PK NR,12OZ,,REMARKABLE,24,6,0,12.99,50.99,0,1.8813,45.15,737530010123
15505,SCHLAFLY  RASPBERRY HEFEWEIZEN 6PK CANS,12OZ,,REMARKABLE,24,6,0,12.99,47.99,0,1.6771,40.25,737530060036
14450,SCHLAFLY VANILLA PUMPKIN ALE 6PK NR,12OZ,,REMARKABLE,24,6,0,12.99,50.99,0,1.6438,39.45,737530010246
14450,SCHLAFLY VANILLA PUMPKIN ALE 6PK NR,12OZ,,REMARKABLE,24,6,0,12.99,50.99,0,1.6438,39.45,737530060241
9143,SCHMITT-SOHNE FUNF RIESLING,750ML,,RNAL,12,1,8.99,0,0,0,5.9992,71.99,88474006957
8389,SCHMITT SOHNE RIESLING QBA,1.5L,,,6,1,19.99,0,0,0,14.09,84.54,88474018905
15859,SCHMITT SOHNE RIESLING QBA,750ML,,ALAL,12,1,11.99,0,0,12,7.3967,88.76,
7120,SCHMITT-SOHNE  RIESLING SPATLESE,750ML,,RR,12,1,13.99,0,0,6,8.76,105.12,88474018400
10728,SCHOFFERHOFFER GRAPEFRUIT 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,18,1.5313,36.75,42572040015
10728,SCHOFFERHOFFER GRAPEFRUIT 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,18,1.5313,36.75,42572040060
13204,SCHOFFERHOFFER POMEGRANATE 6PK NR,12OZ,,SHORE,24,6,0,11.99,39.99,0,1.375,33,42572046017
15930,SCHRODER PRIV SELECTION SAINT ESTEPHE,750ML,,11,6,1,24.99,0,0,2,16.5833,99.5,3263070059454
15876,SCHUG CHARDONNAY,750ML,,VWAL,12,1,27.99,0,0,24,21.99,263.88,744598142727
15875,SCHUG PINOT NOIR,750ML,,VWAL,12,1,27.99,0,0,81,21.99,263.88,744598147784
15877,SCHUG SAUVIGNON BLANC,750ML,,VWAL,12,1,27.99,0,0,7,21.99,263.88,744598141737
14747,SCORPION MEZCAL,750ML,,11,6,1,59.99,0,0,1,47.5,285,618053333336
11412,SCOTTO  FAMILY OLD VINE ZINFANDEL,750ML,,STARK,12,1,10.99,0,0,0,8.3333,100,684586905081
14925,SEAGLASS PINOT GRIGIO,750ML,,,12,1,15.99,0,0,10,11.25,135,85200005796
13475,SEAGLASS SAUVIGNON BLANC,750ML,,,12,1,15.99,0,0,7,11.25,135,85200005758
67,SEAGRAMS  7 WHISKEY,200ML,,FLAL,48,1,7.99,0,0,5,5.49,263.52,8773502
63,SEAGRAMS  7 WHISKEY,1.75L,,GAFY,6,1,22.99,0,0,34,19.09,114.54,87000700703
66,SEAGRAMS  7 WHISKEY,375ML,,ALAL,12,1,10.99,0,0,3,7.59,91.08,877340
65,SEAGRAMS  7 WHISKEY,750ML,,MEAL,12,1,14.99,0,0,9,12.09,145.08,877330
66,SEAGRAMS  7 WHISKEY,375ML,,ALAL,12,1,10.99,0,0,3,7.59,91.08,8776509
63,SEAGRAMS  7 WHISKEY,1.75L,,GAFY,6,1,22.99,0,0,34,19.09,114.54,82000744917
15141,SEAGRAMS ESCAPES BERRY MIMOSA 4PK NR,12OZ,,FYFY,24,4,0,7.49,0,-4,1.3721,32.93,80432802663
13938,SEAGRAMS ESCAPES BLACK CHERRY 4PK NR,12OZ,,GAFY,24,4,0,7.49,0,0,1.3721,32.93,70310016442
13938,SEAGRAMS ESCAPES BLACK CHERRY 4PK NR,12OZ,,GAFY,24,4,0,7.49,0,0,1.3721,32.93,80432802885
14222,SEAGRAMS ESCAPES BLUEBERRY ACAI  4PK NR,12OZ,,GAFY,24,4,0,7.49,0,-4,1.0292,24.7,70310017296
14222,SEAGRAMS ESCAPES BLUEBERRY ACAI  4PK NR,12OZ,,GAFY,24,4,0,7.49,0,-4,1.0292,24.7,70310016459
13940,SEAGRAMS ESCAPES JAMAICAN 4PK NR,12OZ,,GAFY,24,4,0,7.49,0,-4,1.3721,32.93,80432103463
15142,SEAGRAMS ESCAPES PINEAPPLE 4PK NR,12OZ,,FYFY,24,4,0,7.49,0,-8,1.3721,32.93,80432403259
502,SEAGRAMS   GIN,375ML,,ALAL,24,1,10.99,0,0,18,7.34,176.16,80432401224
502,SEAGRAMS   GIN,375ML,,ALAL,24,1,10.99,0,0,18,7.34,176.16,877300
14529,SEAGRAMS   GIN,50ML,,ALAL,120,1,1.29,0,0,38,0.929,111.48,80432400012
499,SEAGRAMS   GIN,1.75L,,ALAL,6,1,27.99,0,0,4,23.09,138.54,8700070065
501,SEAGRAMS   GIN,750ML,,MEAL,12,1,18.49,0,0,1,14.09,169.08,877290
502,SEAGRAMS   GIN,375ML,,ALAL,24,1,10.99,0,0,18,7.34,176.16,80432000175
501,SEAGRAMS   GIN,750ML,,MEAL,12,1,18.49,0,0,1,14.09,169.08,80432401231
502,SEAGRAMS   GIN,375ML,,ALAL,24,1,10.99,0,0,18,7.34,176.16,877640
499,SEAGRAMS   GIN,1.75L,,ALAL,6,1,27.99,0,0,4,23.09,138.54,80432401262
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.325,7.8,72979004143
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004143
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.65,15.6,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.325,7.8,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.65,15.6,72979004143
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004167
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004143
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004143
13768,SEAGRAMS GINGER ALE 12 OZ,12OZ,,COLA,24,1,1.29,9.99,0,151,0.7,16.8,72979004143
14056,SEAGRAMS GINGER ALE 2L BOTTLES,2L,,COLA,8,1,3.99,0,0,-12,2.31,18.48,72979004181
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.7,16.8,72979000411
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.7,16.8,72979003344
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.7,16.8,72979003344
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.65,15.6,72979003344
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.65,15.6,72979000411
13767,SEAGRAMS GINGER ALE DIET 12OZ CAN,12OZ,,COLA,24,1,1.29,9.99,0,76,0.7,16.8,72979000411
7682,SEAGRAMS VODKA,1.75L,,ALAL,6,1,19.99,0,0,14,17.09,102.54,720815986046
7682,SEAGRAMS VODKA,1.75L,,ALAL,6,1,19.99,0,0,14,17.09,102.54,8043240241
7682,SEAGRAMS VODKA,1.75L,,ALAL,6,1,19.99,0,0,14,16.09,96.54,720815986046
7682,SEAGRAMS VODKA,1.75L,,ALAL,6,1,19.99,0,0,14,16.09,96.54,8043240241
4697,SEAGRAMS VODKA  100 PROOF,1.75L,,GAFY,6,1,19.99,0,0,23,16.09,96.54,720815984646
212,SEAGRAMS VO WHISKEY,750ML,,JJJA,12,1,18.99,0,0,14,15.9567,191.48,88004036171
216,SEAGRAMS VO WHISKEY,50ML,,MEAL,120,1,0.99,0,0,1,0.77,92.4,88004035075
213,SEAGRAMS VO WHISKEY,375ML,,MEAL,24,1,12.99,0,0,1,9.69,232.56,88004037314
212,SEAGRAMS VO WHISKEY,750ML,,JJJA,12,1,18.99,0,0,14,14.0908,169.09,88004036171
212,SEAGRAMS VO WHISKEY,750ML,,JJJA,12,1,18.99,0,0,14,14.0908,169.09,877370
212,SEAGRAMS VO WHISKEY,750ML,,JJJA,12,1,18.99,0,0,14,15.9567,191.48,877370
213,SEAGRAMS VO WHISKEY,375ML,,MEAL,24,1,12.99,0,0,1,9.69,232.56,2135
213,SEAGRAMS VO WHISKEY,375ML,,MEAL,24,1,12.99,0,0,1,9.69,232.56,877380
214,SEAGRAMS VO WHISKEY,200ML,,JJJA,24,1,8.49,0,0,0,6.29,150.96,8773900
213,SEAGRAMS VO WHISKEY,375ML,,MEAL,24,1,12.99,0,0,1,9.69,232.56,8776101
214,SEAGRAMS VO WHISKEY,200ML,,JJJA,24,1,8.49,0,0,0,6.29,150.96,88004037307
210,SEAGRAMS VO WHISKEY,1.75L,,MEAL,6,1,25.99,0,0,39,19.09,114.54,87000700758
210,SEAGRAMS VO WHISKEY,1.75L,,MEAL,6,1,25.99,0,0,39,19.09,114.54,88004036157
210,SEAGRAMS VO WHISKEY,1.75L,,MEAL,6,1,25.99,0,0,39,19.09,114.54,8700000206
214,SEAGRAMS VO WHISKEY,200ML,,JJJA,24,1,8.49,0,0,0,6.29,150.96,2141
4036,SEA ISLE BLUE 6PK CANS,12OZ,,RPRP,24,6,0,10.99,47.99,30,1.5833,38,860010586204
4036,SEA ISLE BLUE 6PK CANS,12OZ,,RPRP,24,6,0,10.99,47.99,30,1.5833,38,700512126228
4169,SEA ISLE LEMON 6PK CANS,12OZ,,SHORE,24,6,0,10.99,47.99,6,1.5833,38,700512126402
4169,SEA ISLE LEMON 6PK CANS,12OZ,,SHORE,24,6,0,10.99,47.99,6,1.5833,38,860010586235
4112,SEA ISLE PEACH 4PK CAN,12OZ,,RPRP,24,4,0,12.99,0,0,2.4167,58,700512126242
14407,SEA ISLE VODKA TEA VARIETY8PK CANS,12OZ,,RPRP,24,8,0,18.99,54.99,104,2.25,54,860010586280
4037,SEA ISLE WHITE 4PK CAN,12OZ,,RPRP,24,4,0,12.99,0,0,2.4167,58,700512126235
2635,SEASIDE CELLARS PINOT NOIR,750ML,,TITI,12,1,12.99,0,0,4,8.6667,104,763955990092
855,SEASIDE CELLARS VINHO VERDE,750ML,,TITI,12,1,8.99,0,0,7,5.3333,64,763955693238
855,SEASIDE CELLARS VINHO VERDE,750ML,,TITI,12,1,8.99,0,0,7,5.3333,64,763955693214
10513,SEASONAL JACK DANIEL'S WINTER JACK,750ML,,FLAL,12,1,24.99,0,0,4,19.09,229.08,82184007198
10513,SEASONAL JACK DANIEL'S WINTER JACK,750ML,,FLAL,12,1,24.99,0,0,4,19.09,229.08,82184056110
5766,SEASONAL PENNSYLVANIA DUTCH  EGG NOG,750ML,,ALAL,12,1,10.99,0,0,0,8.09,97.08,84380360947
10864,SEASONAL PENNSYLVANIA DUTCH  EGG NOG,1.75L,,FLAL,6,1,19.99,0,0,0,15.89,95.34,84380360916
9228,SEASONAL VALENZANO SANTA'S LITTLE HELPER,750ML,,VALW,12,1,10.99,0,0,46,7.1667,86,858757000497
3748,SEASONAL WINDISCH WEIHNACHTS  DORNFELDER,500ML,,RWRW,15,1,14.99,0,0,-3,9,135,610746000280
2661,SEASONAL WINDISCH WEIHNACHTS RIESLING,500ML,,RWRW,15,1,14.99,0,0,-3,9,135,610746001171
15904,SEGHESIO ZINFANDEL HOME RANCH,750ML,,WBWB,12,1,54.99,0,0,12,40,480,88254758960
1180,SEGHESIO ZINFANDEL SONOMA,750ML,,ALAL,12,1,23.99,0,0,0,19.09,229.08,88254758724
15887,SENIORITA 10THC VARIETY PACK,12OZ,,RPRP,24,8,4.99,39.99,0,13,3.35,80.4,850072957128
15887,SENIORITA 10THC VARIETY PACK,12OZ,,RPRP,24,8,4.99,39.99,0,13,3.35,80.4,850072957227
15887,SENIORITA 10THC VARIETY PACK,12OZ,,RPRP,24,8,4.99,39.99,0,13,3.35,80.4,850072957142
15887,SENIORITA 10THC VARIETY PACK,12OZ,,RPRP,24,8,4.99,39.99,0,13,3.35,80.4,850072957166
15887,SENIORITA 10THC VARIETY PACK,12OZ,,RPRP,24,8,4.99,39.99,0,13,3.35,80.4,850072957265
9296,SENOR SANGRIA,1.5L,,SHORE,6,1,16.99,0,0,10,13.1667,79,3929500671
9296,SENOR SANGRIA,1.5L,,SHORE,6,1,16.99,0,0,10,13.1667,79,857674005011
12093,SENOR SANGRIA,750ML,,SHORE,12,1,11.99,0,0,11,7.875,94.5,857674005004
14331,SENOR SANGRIA APPLE RASPBERRY,750ML,,SHORE,12,1,14.99,0,0,10,10.4167,125,857674005103
9481,SENOR SANGRIA WHITE,1.5L,,SHORE,6,1,16.99,0,0,16,12.6667,76,857674005035
9481,SENOR SANGRIA WHITE,1.5L,,SHORE,6,1,16.99,0,0,16,12.6667,76,3929500673
9481,SENOR SANGRIA WHITE,1.5L,,SHORE,6,1,16.99,0,0,16,12.6667,76,857674005035
12094,SENOR SANGRIA WHITE,750ML,,SHORE,12,1,11.99,0,0,14,7.875,94.5,857674005028
9481,SENOR SANGRIA WHITE,1.5L,,SHORE,6,1,16.99,0,0,16,12.6667,76,3929500673
12094,SENOR SANGRIA WHITE,750ML,,SHORE,12,1,11.99,0,0,14,7.875,94.5,857674005028
13605,SERIE TERRA B5 MALBEC,750ML,,11,6,1,9.99,0,0,0,6.6667,40,7798051304767
3665,SEVEN DAUGHTERS MOSCATO,750ML,,JEFY,12,1,13.99,0,0,0,9,108,86891080031
4606,SEVEN DEADLY ZIN,750ML,,ALAL,12,1,15.99,0,0,7,12.09,145.08,652935100012
13929,SHANKYS WHIP,750ML,,JJJA,6,1,29.99,0,0,3,24.09,144.54,810035510111
15692,SHANKYS WHIP IRISH WHISKEY,50ML,,ALAL,60,1,0.99,0,0,16,0.6667,40,810035510128
15539,SHATTERED HOPS THE MAGICIAN 4PK CANS,16OZ,,BARREL,24,4,0,17.99,99.99,0,3.5,84,650003946340
13212,SHEEPDOG PEANUT BUTTER WHISKEY,50ML,,GAFY,120,1,0.99,0,0,75,0.66,79.2,880040535676
13210,SHEEPDOG PEANUT BUTTER WHISKEY,750ML,,GAFY,12,1,20.99,0,0,4,16.09,193.08,88004038670
13211,SHEEPDOG PEANUT BUTTER WHISKEY,375ML,,GAFY,24,1,10.09,0,0,21,7.19,172.56,88004038687
13212,SHEEPDOG PEANUT BUTTER WHISKEY,50ML,,GAFY,120,1,0.99,0,0,75,0.66,79.2,88004044343
13212,SHEEPDOG PEANUT BUTTER WHISKEY,50ML,,GAFY,120,1,0.99,0,0,75,0.66,79.2,88004038694
13521,SHINER BOCK 6 PACK,12OZ,,SHORE,24,6,0,10.99,39.99,0,1.3542,32.5,88573331011
13521,SHINER BOCK 6 PACK,12OZ,,SHORE,24,6,0,10.99,39.99,0,1.3542,32.5,88573331004
5293,SHINER HOLIDAY CHEER 6 PACK,12OZ,,SHORE,24,6,0,10.99,39.99,6,1.4167,34,88573800029
5293,SHINER HOLIDAY CHEER 6 PACK,12OZ,,SHORE,24,6,0,10.99,39.99,6,1.4167,34,88573800012
14758,SHIP BOTTOM ABOMINABLE SNOW MONSTER 4PK,16OZ,,SBB,24,4,0,16.99,0,0,3.4583,83,816429020877
15954,SHIP BOTTOM BARNEGAT LAGER 4PK,16OZ,,SBB,24,4,0,12.99,0,16,2.5,60,816429020105
15235,SHIP BOTTOM BLUEBERRY WHEAT  4PK,16OZ,,SBB,24,4,0,13.99,0,0,2.6875,64.5,816429020266
13832,SHIP BOTTOM BOMB POP SOUR ALE 4PK,16OZ,,SBB,24,4,0,14.99,0,0,2.875,69,816429021072
15514,SHIP BOTTOM GRAZIE ITALIAN PILSNER  4PK,16OZ,,SBB,24,4,0,12.99,71.99,0,2.4167,58,816429021607
14021,SHIP BOTTOM HARD CIDER 4PK CANS,12OZ,,SBB,24,4,0,11.99,0,8,2.2083,53,816429020488
14470,SHIP BOTTOM HARD DONUT CIDER 4PK CAN,12OZ,,SBB,24,4,0,12.99,71.99,-32,2.3958,57.5,816429020549
13827,SHIP BOTTOM HOP AND HAZY 4PK,16OZ,,SBB,24,4,0,13.99,0,20,2.6875,64.5,816429020334
14469,SHIP BOTTOM IMPERIAL PUMPKIN ALE 4PK CAN,16OZ,,SBB,24,4,0,16.99,0,0,3.4583,83,816429020327
14967,SHIP BOTTOM LBI LAGER 4PK CANS,16OZ,,SBB,24,4,0,10.99,0,24,2.1042,50.5,816429021423
14403,SHIP BOTTOM LBI LAGER 6PK CANS,12OZ,,SBB,24,6,0,10.99,39.99,66,1.4063,33.75,816429021416
14403,SHIP BOTTOM LBI LAGER 6PK CANS,12OZ,,SBB,24,6,0,10.99,39.99,66,1.4063,33.75,816429021508
14020,SHIP BOTTOM MERMAID BLONDE ALE 4PK,16OZ,,SBB,24,4,0,12.99,0,44,2.5,60,816429020372
14020,SHIP BOTTOM MERMAID BLONDE ALE 4PK,16OZ,,SBB,24,4,0,12.99,0,44,2.5,60,816429020372
14966,SHIP BOTTOM MEXICAN  STOUT 4PK CANS,16OZ,,SBB,24,4,0,15.99,0,0,3.0625,73.5,816429020341
14966,SHIP BOTTOM MEXICAN  STOUT 4PK CANS,16OZ,,SBB,24,4,0,15.99,0,0,3.0625,73.5,816429020167
15238,SHIP BOTTOM OFF SEASON SOUR ALE 4PK,16OZ,,SBB,24,4,0,15.99,0,-4,3.0625,73.5,816429020969
14382,SHIP BOTTOM OKTOBERFEST 4PK CANS,16OZ,,SBB,24,4,0,11.99,0,16,2.2917,55,816429021201
15955,SHIP BOTTOM ORANGE HOP AND HAZY 4PK,16OZ,,SBB,24,4,0,13.99,0,0,2.7083,65,816429021546
14759,SHIP BOTTOM  ORANGE SUNSET 19.2OZ,20OZ,,SBB,15,1,3.49,0,0,15,2.5333,38,816429021317
14813,SHIP BOTTOM  PINEAPPLE SUNSET 19.2OZ,20OZ,,SBB,15,1,3.49,0,0,0,1.95,29.25,816429021492
15790,SHIP BOTTOM RETRO FISH 4PK,16OZ,,SBB,24,4,0,16.29,0,0,3.1042,74.5,816429022734
15237,SHIP BOTTOM SHORE SHANDY 4PK,16OZ,,SBB,24,4,0,13.99,0,0,2.6875,64.5,816429021447
15236,SHIP BOTTOM SUNNY HAZE 4PK,16OZ,,SBB,24,4,0,13.99,0,0,2.6875,64.5,816429021089
13828,SHIP BOTTOM THE SHACK IPA 4PK,16OZ,,SBB,24,4,0,13.99,0,20,2.6875,64.5,816429020112
15312,SHIP BOTTOM  WATERMELON SUNSET 19.2OZ,20OZ,,SBB,15,1,3.49,0,0,4,2.5333,38,816429022529
12939,SHIPWRECKED RUM COCONUT,750ML,,ABAB,6,1,29.99,0,0,7,21.09,126.54,719973994307
12939,SHIPWRECKED RUM COCONUT,750ML,,ABAB,6,1,29.99,0,0,7,21.09,126.54,719973994307
11098,SHIPWRECKED RUM COCONUT CREAM,750ML,,GAGA,6,1,29.99,0,0,3,22.5,135,719973994208
2321,SHIPWRECKED RUM COFFEE,750ML,,ABAB,6,1,29.99,0,0,6,21.09,126.54,719973994802
12742,SHIPWRECKED RUM SPICED,750ML,,ABAB,6,1,29.99,0,0,3,21.09,126.54,719973998503
14411,SHIPWRECKED RUM VANILLA,750ML,,ABAB,6,1,29.99,0,0,3,22.5,135,719973996806
8191,SHIPYARD PUMPKINHEAD 6PK NR,12OZ,,RPRP,24,6,0,11.99,43.99,6,1.5417,37,4081913
8191,SHIPYARD PUMPKINHEAD 6PK NR,12OZ,,RPRP,24,6,0,11.99,43.99,6,1.5417,37,780369800069
8191,SHIPYARD PUMPKINHEAD 6PK NR,12OZ,,RPRP,24,6,0,11.99,43.99,6,1.5417,37,780369800120
14226,SHOCKTOP ALE 6PK NR,12OZ,,RPRP,24,6,0,10.99,39.99,30,1.2833,30.8,18200139864
14226,SHOCKTOP ALE 6PK NR,12OZ,,RPRP,24,6,0,10.99,39.99,30,1.2833,30.8,18200008672
15720,SHOCKTOP PRETZEL 6PK NR,12OZ,,RPRP,24,6,0,10.99,39.99,0,1.2458,29.9,18200203183
14833,SHORE SIPS VODKA WATER,12OZ,,SHORE,24,8,2.89,0,0,16,2.8333,68,148336
14833,SHORE SIPS VODKA WATER,12OZ,,SHORE,24,8,2.89,0,0,16,2.8333,68,198715268232
14833,SHORE SIPS VODKA WATER,12OZ,,SHORE,24,8,2.89,0,0,16,2.8333,68,198168009024
13562,SHORTBREAD CHARDONNAY,750ML,,RERR,12,1,14.99,0,0,4,9.3333,112,811265027288
14028,SHUCK VODKA GARDEN STATE DISTILLERY,750ML,,GARDEN STATE DISTILLERY,12,1,23.99,0,0,5,19,228,850011011164
14696,SIERRA BATUCO LONE RIDER GRAN RISERVA,750ML,,11,6,1,23.5,0,0,5,15.6667,94,851764002249
5474,SIERRA NEVADA CELEBRATION 6 PACK,12OZ,,SHORE,24,6,0,11.99,43.99,12,1.5208,36.5,83783228229
4425,SIERRA NEVADA HAZY LITTLE THING 6PK CANS,12OZ,,SHORE,24,6,0,12.09,44.36,54,1.5208,36.5,83783110104
4425,SIERRA NEVADA HAZY LITTLE THING 6PK CANS,12OZ,,SHORE,24,6,0,12.09,44.36,54,1.5208,36.5,83783110104
12615,SIERRA NEVADA HAZY LITTLE THING IPA 12PK,12OZ,,SHORE,24,12,0,20.99,39.99,96,1.375,33,83783531114
12615,SIERRA NEVADA HAZY LITTLE THING IPA 12PK,12OZ,,SHORE,24,12,0,20.99,39.99,96,1.375,33,83783531114
4102,SIERRA NEVADA HAZY VARIETY 12PK CANS,12OZ,,SHORE,24,12,0,21.09,40.18,60,1.375,33,83783675627
4102,SIERRA NEVADA HAZY VARIETY 12PK CANS,12OZ,,SHORE,24,12,0,21.09,40.18,60,1.375,33,83783675627
4102,SIERRA NEVADA HAZY VARIETY 12PK CANS,12OZ,,SHORE,24,12,0,21.09,40.18,60,1.375,33,83783675627
15123,SIERRA NEVADA HOP TROP 6PK CANS,12OZ,,SHORE,24,6,0,11.99,43.99,-66,1.5208,36.5,
9714,SIERRA NEVADA PALE ALE 12PK CAN,12OZ,,SHORE,24,12,0,20.99,39.99,96,1.375,33,83783222005
9714,SIERRA NEVADA PALE ALE 12PK CAN,12OZ,,SHORE,24,12,0,20.99,39.99,96,1.375,33,83783222005
9715,SIERRA NEVADA PALE ALE 12PK NR,12OZ,,SHORE,24,12,0,20.99,39.99,24,1.375,33,83783375121
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,8378354
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,8378354
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,8378337523
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,8378337523
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,83783375213
3519,SIERRA NEVADA PALE ALE 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,36,1.5208,36.5,83783375213
4332,SIERRA NEVADA RAD LIL THING 6PK CANS,12OZ,,SHORE,24,6,0,11.99,43.99,0,1.5208,36.5,83783228625
14440,SIERRA NEVADA SEASNL OKTOBERFEST 6PK CAN,12OZ,,SHORE,24,6,0,11.99,43.99,120,1.5208,36.5,
5475,SIERRA NEVADA SEASNL SUMMERFEST12PK CANS,12OZ,,SHORE,24,12,0,20.99,39.99,12,1.375,33,83783228120
4458,SIERRA NEVADA SEASNL SUMMERFEST 6PK CANS,12OZ,,SHORE,24,6,0,11.99,43.99,-48,1.5208,36.5,83783228243
15507,SIERRA NEVADA TORPEDO 12PK NR,12OZ,,SHORE,24,12,0,21.99,41.99,-24,1.375,33,83783675863
15507,SIERRA NEVADA TORPEDO 12PK NR,12OZ,,SHORE,24,12,0,21.99,41.99,-24,1.375,33,83783675047
8960,SIERRA NEVADA TORPEDO  IPA 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,48,1.5208,36.5,83783331004
8960,SIERRA NEVADA TORPEDO  IPA 6PK NR,12OZ,,SHORE,24,6,0,12.09,44.36,48,1.5208,36.5,8378385
15898,SIERRA NEVADA TORPEDO SAMPLER 12PK CANS,12OZ,,SHORE,24,12,0,21.09,40.18,72,1.375,33,
